h tCustomer ID,Customer Name,GST Number,Billing Address,Shipping Address,Rate Card Reference,Created On,Phone,Remarks
90367,"Bloom Hotel (Arpora Goa)","30AABCI6836L1ZJ","Imperativ Hospitality Private Limited Bloom Boutique Hotel Arpora Goa. Plot. No. 28, Dr. Constancio Mascarenhas River View,  Near Sun Village Baga, Arpora, Goa 403518 Mo (Vishal Desai) - 9561556658 / 9833789884 ","Imperativ Hospitality Private Limited Bloom Boutique Hotel Arpora Goa. Plot. No. 28, Dr. Constancio Mascarenhas River View,  Near Sun Village Baga, Arpora, Goa 403518 Mo (Vishal Desai) - 9561556658 / 9833789884 ","Bloom Hotels Institutional",04-Dec-2024,"9561556658","N/A"
90366,"Scootsy Logistics Private Limited( Kolkata)","19AAVCS1691R1Z2","Scootsy Logistics Private Limited Ground Floor, Daga Complex, Village and Post Kanduah, P.S.Sankrail, Near Food Park, Sulati, Dhulagarh, Howrah, West Bengal, 711302 Warehouse POC : Subhendu (7278409458) Fssai Lic no - 20210602102567284","Scootsy Logistics Private Limited Ground Floor, Daga Complex, Village and Post Kanduah, P.S.Sankrail, Near Food Park, Sulati, Dhulagarh, Howrah, West Bengal, 711302 Warehouse POC : Subhendu (7278409458) Fssai Lic no - 20210602102567284","Swiggy Rate Card - 2",04-Dec-2024,"","N/A"
90365,"Scootsy Logistics Private Limited (GGN) GGNFC9","06AAVCS1691R1Z9","Scootsy Logistics Private Ltd Scootsy SGN Delhivery Delhivery Warehouse Khasara No. 143/8, 9,11,12,13,14/1, 14/2/1/, 18,19,20,21 Village Bohra Kalan Gurgaon, Haryana India-122103 Contact :8930278033","Scootsy Logistics Private Ltd Scootsy SGN Delhivery Delhivery Warehouse Khasara No. 143/8, 9,11,12,13,14/1, 14/2/1/, 18,19,20,21 Village Bohra Kalan Gurgaon, Haryana India-122103 Contact :8930278033","Swiggy Rate Card - 2",04-Dec-2024,"","N/A"
90364,"Scootsy Logistics Private Limited (GGN) GGNFC5","06AAVCS1691R1Z9","Scootsy Logistics Private Limited (GGN) IndoSpace Logistics Park Luhari, B200 VPO Luhari Pataudi-Kulana Road,MDR-132 Tehsil Jhajjar- 124108 ","Scootsy Logistics Private Limited (GGN) IndoSpace Logistics Park Luhari, B200 VPO Luhari Pataudi-Kulana Road,MDR-132 Tehsil Jhajjar- 124108 ","Swiggy Rate Card - 2",04-Dec-2024,"","N/A"
90363,"IBIS Kochi City Centre","32AABCI2732H1Z1","Interglobe Hotels Private Limited Padma Junction M.g Road,Kochi -682035 Kerala POC :Nelson Sebastian Mobile no.919072634010 ","Interglobe Hotels Private Limited Padma Junction M.g Road,Kochi -682035 Kerala POC :Nelson Sebastian Mobile no.919072634010 ","Horeca 1.5gm Sachets Pack of 500 - Institutional",04-Dec-2024,"919072634010","N/A"
90362,"Travel Food Services Kolkata Pvt ltd ( Kolkata )","19AAECT8193L1ZJ","Travel Food Services Kolkata Pvt ltd 83,Gate No-3C,NSCBI Airport Kazi Nazrul Islam Sarani Dum Dum Kolkata, India 700052 POC-Avijit Banerjee Cont no. 7439573731 /8335822024","Travel Food Services Kolkata Pvt ltd 83,Gate No-3C,NSCBI Airport Kazi Nazrul Islam Sarani Dum Dum Kolkata, India 700052 POC-Avijit Banerjee Cont no. 7439573731 /8335822024","N/A",04-Dec-2024,"","N/A"
90361,"Sleepy Owl Coffee Pvt. Ltd.","18AAYCS8675E1ZE","SGAA - M/s Suburb Residency Private Limited Plot No 01, Omshree Industrial Park PO – Rampur PS - Palashbari 781132 - Kamrup, ASSAM - India","SGAA - M/s Suburb Residency Private Limited Plot No 01, Omshree Industrial Park PO – Rampur PS - Palashbari 781132 - Kamrup, ASSAM - India","N/A",04-Dec-2024,"","N/A"
90360,"Sleepy Owl Coffee Pvt. Ltd.","23AAYCS8675E1ZN","C/o Yusen Logistics, Survey no 2(part), Ring Road, MR-11, Village Pipliya Kumhar, Near METRO CASH & CARRY Store, 453771 - Indore, Madhya Pradesh - India","C/o Yusen Logistics, Survey no 2(part), Ring Road, MR-11, Village Pipliya Kumhar, Near METRO CASH & CARRY Store, 453771 - Indore, Madhya Pradesh - India","Stock Transfer to FBA Rate Card",04-Dec-2024,"","N/A"
90359,"Aurigans India Private Limited ( LPU)","03AASCA8500A1Z5","Aurigans India Private Limited  Building No/ Flat No 15, Uni Mall, Lovely Sweets  Phagwara, Chaheru, Kapurthala, Punjab - 144411 Contact Person :- Rahul Contact No       :-8278732943  ","Aurigans India Private Limited  Building No/ Flat No 15, Uni Mall, Lovely Sweets  Phagwara, Chaheru, Kapurthala, Punjab - 144411 Contact Person :- Rahul Contact No       :-8278732943 ","N/A",04-Dec-2024,"","N/A"
90358,"Air India Express Ltd","27AABCA0522B1ZK","Medicon Bhavan Complex Opp IOC Reservoir, Sahar Andheri East Mumbai, 400099 POC Vandana Mobile 9870035954","Medicon Bhavan Complex Opp IOC Reservoir, Sahar Andheri East Mumbai, 400099 POC Vandana Mobile 9870035954","N/A",04-Dec-2024,"","N/A"
90357,"Avyan Techserve Pvt ltd","29AAPCA0167J2ZB","Avyan Techserve Private Limited, No. 56/13, Garvebhavi Palya, Hongasandra Dhakle, Begur Hobli, Bengaluru 560068, Contact No: 7760038803","Avyan Techserve Private Limited, No. 56/13, Garvebhavi Palya, Hongasandra Dhakle, Begur Hobli, Bengaluru 560068, Contact No: 7760038803","N/A",04-Dec-2024,"9632541689","N/A"
90356,"Amazon Retail India Private Limited (HDL2)","06AAPCA6346P1ZZ","Amazon Retail India Private Limited Khasra No. 42//25/3, 53//1,2,3,8,9,10,26, 54//5/2/21, 5/2/2/3,6/1/1, Village Dhaturi, District Sonepat, Sonepat 131039 India ","Amazon Retail India Private Limited Khasra No. 42//25/3, 53//1,2,3,8,9,10,26, 54//5/2/21, 5/2/2/3,6/1/1, Village Dhaturi, District Sonepat, Sonepat 131039 India ","Amazon ARIPL Rate Card-2",04-Dec-2024,"","N/A"
90355,"Amazon Retail India Private Limited (HBL4)","29AAPCA6346P1ZR","Amazon Retail India Private Limited Survey1105, Belluru Krishnapura Village Narasapura Hobli Kolar Taluk Kolar 563133 India","Amazon Retail India Private Limited Survey1105, Belluru Krishnapura Village Narasapura Hobli Kolar Taluk Kolar 563133 India","Amazon ARIPL Rate Card-2",04-Dec-2024,"","N/A"
90354,"Amazon Retail India Private Limited (HMH4)","27AAPCA6346P1ZV","Amazon Retail India Private Limited Prathamesh Complex sonale village , Bhiwandi Maharashtra Kalyan Kalyan 421302 India","Amazon Retail India Private Limited Prathamesh Complex sonale village , Bhiwandi Maharashtra Kalyan Kalyan 421302 India","Amazon ARIPL Rate Card-2",04-Dec-2024,"","N/A"
90353,"Amazon Retail India Private Limited (HCC2)","19AAPCA6346P1ZS","Amazon Retail India Private Limited L R, Khatian No. 871,798, Dag No. 8-31 Dag No. 414-425, Mouza Simla,Pandit Satghara, JLNo. 17-18, Shimla, Sreerampore, Hooghly West Bengal - Hooghly 712203 India","Amazon Retail India Private Limited L R, Khatian No. 871,798, Dag No. 8-31 Dag No. 414-425, Mouza Simla,Pandit Satghara, JLNo. 17-18, Shimla, Sreerampore, Hooghly West Bengal - Hooghly 712203 India","Amazon ARIPL Rate Card-2",04-Dec-2024,"NA","N/A"
90352,"Archer Hospitality Private Limited-The Astor Goa","30AAGCA0331B1ZT","Survey No 22/7, Village Candolim, Baedez, North Goa, Goa, 403515, Vicky Dessai 08956678941","Survey No 22/7, Village Candolim, Baedez, North Goa, Goa, 403515, Vicky Dessai 08956678941","N/A",04-Dec-2024,"9028059409","N/A"
90351,"Startup Maha Kumbh","","Bharat Mandapam  Pragati Maidan, New Delhi, Delhi - 110001","Bharat Mandapam  Pragati Maidan, New Delhi, Delhi - 110001","N/A",04-Dec-2024,"9811592262","N/A"
90350,"Asia Caterers","","Asia catrers G46 nizamuddin west Delhi-110013 Cont 8700338192 ","Asia catrers G46 nizamuddin west Delhi-110013 Cont 8700338192","N/A",04-Dec-2024,"8700338192","N/A"
90349,"Sardarji papdi wale","","Sardarji papdi wale Add. Shop No. 4 Aditya aawas bajrang nagar kota 324001 Raj.  9610304546","Sardarji papdi wale Add. Shop No. 4 Aditya aawas bajrang nagar kota 324001 Raj.  9610304546","N/A",04-Dec-2024,"9610304546","N/A"
90348,"Sleepy Owl Coffee Pvt. Ltd.","06AAYCS8675E1ZJ","Amazon Seller Services Pvt. Ltd. Rect/Killa Nos. 38//8/2 (& 4 other nos), Adjacent to  Starex School Village Binola, National Highway 8, Tehsil Manesar Haryana (State/UT Code: 6) 122413 GSTIN : 06AAYCS8675E1ZJ","Amazon Seller Services Pvt. Ltd. Rect/Killa Nos. 38//8/2 (& 4 other nos), Adjacent to  Starex School Village Binola, National Highway 8, Tehsil Manesar Haryana (State/UT Code: 6) 122413 GSTIN : 06AAYCS8675E1ZJ","Stock Transfer to FBA Rate Card",04-Dec-2024,"","N/A"
90347,"Sleepy Owl Coffee Private Limited","09AAYCS8675E1ZD","Amazon Seller Services Private Limited Khasra numbers:444-P,445-P,459-P, 460-474,475-P, 476-482 483-P,491,492,493-P, Village Bhaukapur,Tehsil ","Amazon Seller Services Private Limited Khasra numbers:444-P,445-P,459-P, 460-474,475-P, 476-482 483-P,491,492,493-P, Village Bhaukapur,Tehsil ","N/A",04-Dec-2024,"","N/A"
90346,"Vikas Suri","","Lords Hotels & Resorts | 513 – 514, 38 Ansal Tower |  Nehru Place | New Delhi - 110019  Tel: +91 11 41090290 - 92 || Mobile: +91 9845662266  ","Lords Hotels & Resorts | 513 – 514, 38 Ansal Tower |  Nehru Place | New Delhi - 110019  Tel: +91 11 41090290 - 92 || Mobile: +91 9845662266  ","N/A",04-Dec-2024,"9845662266","N/A"
90345,"Kajal Tantak","","PLOT NO. B-1, MIDC, RANJANGAON, TA. SHIRUR, PUNE, Maharashtra-412210 Contact No 7276271774 ","PLOT NO. B-1, MIDC, RANJANGAON, TA. SHIRUR, PUNE, Maharashtra-412210 Contact No 7276271774 ","N/A",04-Dec-2024,"7276271774","N/A"
90344,"Pan India","19AADFP9855D1ZW","Pan India 5A, Robinson Street, Kolkata 700017 ","Pan India 5A, Robinson Street, Kolkata 700017 Contacat No 9831016146","N/A",04-Dec-2024,"9831016146","N/A"
90343,"Sleepy Owl Coffee Private Limited","27AAYCS8675E1ZF","Sleepy Owl Coffee Private Limited, Warehouse Building Nos. WE-II, Renaissance  IntegratedIndustrial Area, Village Vashere, Bhiwandi , Thane , Mumbai ,Maharashtra  -421302, Bhiwandi - 421302, MAHARASHTRA, India State Code: IN-MH, GSTIN: 27AAYCS8675E1ZF","Sleepy Owl Coffee Private Limited, Warehouse Building Nos. WE-II, Renaissance  IntegratedIndustrial Area, Village Vashere, Bhiwandi , Thane , Mumbai ,Maharashtra  -421302, MAHARASHTRA, India State Code: IN-MH, GSTIN: 27AAYCS8675E1ZF","N/A",04-Dec-2024,"","N/A"
90342,"Sleepy Owl Coffee Private Limited","29AAYCS8675E1ZB","Sleepy Owl Coffee Private Limited, GROUND FLOOR, SHOPN NO. 2,  MADIWALE ARCADE, CLUB ROAD, BELAGAVI, Belagavi,  Karnataka, 590001, BELGAUM - 590001, KARNATAKA, INDIA State Code: IN-KA, GSTIN: 29AAYCS8675E1ZB","Sleepy Owl Coffee Private Limited, Marasandra and Madnahatti -Venkatapura  Villages, Kasaba Hobli, Malur Taluk ,Dist - Kolar, Malur, Bangalore - 563130, Karnataka, India State Code: IN-KA, GSTIN: 29AAYCS8675E1ZB","N/A",04-Dec-2024,"","N/A"
90341,"Sleepy Owl Coffee Pvt. Ltd.","29AAYCS8675E1ZB","Sleepy Owl Coffee Private Limited, GROUND FLOOR, SHOPN NO. 2,  MADIWALE ARCADE, CLUB ROAD, BELAGAVI, Belagavi,  Karnataka, 590001, BELGAUM - 590001, KARNATAKA, INDIA State Code: IN-KA, GSTIN: 29AAYCS8675E1ZB","Sleepy Owl Coffee Private Limited, Marasandra and Madnahatti -Venkatapura  Villages, Kasaba Hobli, Malur Taluk ,Dist - Kolar, Malur, Bangalore - 563130, Karnataka, India State Code: IN-KA, GSTIN: 29AAYCS8675E1ZB","N/A",04-Dec-2024,"","N/A"
90340,"SEMOLINA KITCHENS PRIVATE LIMITED  (TFS Guwahati)","18ABICS8699F1ZI","GIAL Building, Lokpriya Gopinath Bordoloi international Airport, Borjhar, Guwahati, Dharapur, Kamrup Metropolitan, Assam, 781015 ","GIAL Bldg LGB Intl Airport Borjhar Dharapur Kamrup Metrp. Guwahati, 781015 Mob  8898447534 POC  Divith Shetty ","N/A",04-Dec-2024,"8898447534","N/A"
90339,"Kapco Banquets & Catering Pvt. Ltd. ( Lifeco Coorla Food Court )","27AAGCK1789F1ZA","1, Rashid Mansion, Worli Point, Worli , Mumbai 400018 POC :AJAY Mobile no.   +91 6394 205 140"," KAPCO - Raheja Vivarea, Gate No. - 6  V Cafe, Club House,   7 rasta, Maulana Azad Road  Mahalaxmi Contact Person :- Ajay Bhatt :- 6394205140","N/A",04-Dec-2024,"6394205140","N/A"
90338,"Mr. Anant Jain","NA","M/s Kundan Lal Attar Sain Jain Naya Bazaar, Nehru Murti, Baraut(Baghpat),  Uttar Pradesh  Pincode: 250611, Anant Jain 7500228124","M/s Kundan Lal Attar Sain Jain Naya Bazaar, Nehru Murti, Baraut(Baghpat),  Uttar Pradesh  Pincode: 250611, Anant Jain 7500228124","N/A",04-Dec-2024,"7500228124","N/A"
90337,"Rahul Panwar","URP","Novotel Pune, Nagar Road, Viman Nagar, Pune- 411014, Maharashtra, India","Novotel Pune, Nagar Road, Viman Nagar, Pune- 411014, Maharashtra, India","N/A",04-Dec-2024,"9607444009","N/A"
90336,"Mars International India Private Limited","36AAACE6794J2Z6","11th Floor, Western Aqua, opp. Tech Mahindra, Whitefields, Kondapur, Hyderabad, 500081 POC :Mary Sabrina Mobile no. 9848344430 ","11th Floor, Western Aqua, opp. Tech Mahindra, Whitefields, Kondapur, Hyderabad, 500081 POC :Mary Sabrina Mobile no. 9848344430 ","N/A",04-Dec-2024,"9848344430","N/A"
90335,"Ibis Styles Goa Vagator","30AAKCM1906C1Z4","Milagro Infrastructure Private Limited Survey No 374/1-B, Viilage Anjuna, Village Panchayat, Anjuna-Caisua, Bardez Goa, Goa, North Goa, Goa, 403509 POC Parameshwar Naik Mob- 7721832847","Milagro Infrastructure Private Limited Survey No 374/1-B, Viilage Anjuna, Village Panchayat, Anjuna-Caisua, Bardez Goa, Goa, North Goa, Goa, 403509 POC Parameshwar Naik Mob- 7721832847","Horeca 1.5gm Sachets Pack of 500 - Institutional",04-Dec-2024,"","N/A"
90334,"Nutritap Technologies Pvt Ltd (Debtor)","06AAFCN8460K1Z3","Nutritap Technologies Pvt Ltd (Debtor) B 125, 1st Floor Nirvana courtyard market Sector 50, Gurgaon,- 122018","Nutritap Technologies Pvt Ltd (Debtor) B 125, 1st Floor Nirvana courtyard market Sector 50, Gurgaon,- 122018","N/A",04-Dec-2024,"","N/A"
90333,"Novotel Pune (A Unit Of Chalet Hotels Limited)","27AAACK0411E1Z9","Chalet Hotels Limited Novotel Pune Weikfield IT City Infopark,Survey No.30/3,Ramwadi,Viman Nagar,Pune-411014,Maharashtra-INDIA POC Ramesh Naikodi 8411962134","Chalet Hotels Limited Novotel Pune Weikfield IT City Infopark,Survey No.30/3,Ramwadi,Viman Nagar,Pune-411014,Maharashtra-INDIA POC Ramesh Naikodi 8411962134","Horeca 1.5gm Sachets Pack of 500 - Institutional",04-Dec-2024,"8411962134","N/A"
90332,"Sleepy Owl Coffee Private Limited","19AAYCS8675E1ZC","Sleepy Owl Coffee Private Limited, 1-FR,FL-2, 28 Southern Avenue, , Kolkata, Kolkata, West Bengal, 700026, KOLKATA - 700026, WEST BENGAL, INDIA State Code: IN-WB","Sleepy Owl Coffee Private Limited, J.L.No-9,55 and 8 ,Mouza-chandipur, Harinarayan chak ,Amraberia,District-Howrah , West Bengal, uluberia, Howrah - 711316, West Bengal, India","N/A",04-Dec-2024,"","N/A"
90331,"Vidyashilp University","29AAAJV1100E1ZJ","Vidyashilp University No.125, Bettenahalli, Kundana hobli, Chapparkallu road, bangalore-562110 POC : Jitesh  Contact No : 8983260889","Vidyashilp University No.125, Bettenahalli, Kundana hobli, Chapparkallu road, bangalore-562110 POC : Jitesh Contact No : 8983260889","N/A",04-Dec-2024,"8983260889","N/A"
90330,"NOVOTEL KOCHI INFOPARK","32AAECM1840M1ZK","Novotel Kochi Infopark - Unit MPG Hotels & Infrastructure Ventures Pvt. Ltd. Novotel Kochi Infopark, A Unit Of MPG Hotels & Infrastructure Ventures Pvt. Ltd., Kakkanad, Kochi, Kerala - 682030, POC : Gayatri Bist mobile no. 7593823300","NOVOTEL KOCHI INFOPARK MPG HOTELS AND INFRASTRUCTURE VENTURES PRIVATE , UNIT-MPG HOTELS AND INFRASTRUCTURE VENTURES PRIVATE LIMITED Kakkanad Kochi, Kerala 682037 POC : Gayatri Bist mobile no. 7593823300","Horeca 1.5gm Sachets Pack of 500 - Institutional",04-Dec-2024,"7593823300","N/A"
90329,"Sleepy Owl Coffee Private Limited","33AAYCS8675E1ZM","CJB1 - BROADVIEW CONSTRUCTIONS AND HOLDINGS PVT LTD. Survey No.153-1 153-2226-2,229-2,230-2 641201 - COIMBATORE, TAMIL NADU - India ","CJB1 - BROADVIEW CONSTRUCTIONS AND HOLDINGS PVT LTD. Survey No.153-1 153-2226-2,229-2,230-2 641201 - COIMBATORE, TAMIL NADU - India ","Stock Transfer to FBA Rate Card",04-Dec-2024,"","N/A"
90328,"Sleepy Owl Coffee Private Limited BLR7","29AAYCS8675E1ZB","BLR7 - Sy No. 524/1,2,3,4,6, 525/1,2,3,4,5,6, 526/3,4,5,6,527 of madivala village and Sy no.51/1 of thatanahalli village, kasaba hobli, anekal taluk, Bangalore urban district 562107 - Bangalore, Karnataka - India ","BLR7 - Sy No. 524/1,2,3,4,6, 525/1,2,3,4,5,6, 526/3,4,5,6,527 of madivala village and Sy no.51/1 of thatanahalli village, kasaba hobli, anekal taluk, Bangalore urban district 562107 - Bangalore, Karnataka - India ","Stock Transfer to FBA Rate Card",04-Dec-2024,"","N/A"
90327,"Novotel Chennai Sipcot","33AAGCA9139F1ZR","ACCENT HOTELS PVT LTD. NOVOTEL CHENNAI SIPCOT Plot No:36,Opposite Sipcot IT Park Entrance Old Mahabalipuram Road,Egattur Chennai-603103,Tamil Nadu,India POC - KVL Narayana Cont-8939808138 / 9059785249 ","ACCENT HOTELS PVT LTD. NOVOTEL CHENNAI SIPCOT Plot No:36,Opposite Sipcot IT Park Entrance Old Mahabalipuram Road,Egattur Chennai-603103,Tamil Nadu,India POC - KVL Narayana Cont-8939808138 / 9059785249 ","Horeca 1.5gm Sachets Pack of 500 - Institutional",04-Dec-2024,"","N/A"
90326,"Ibis Hyderabad Hitec City","36AABCI2732H1ZT","INTERGLOBE HOTELS PRIVATE LIMITED Plot3/2.Sector-II,HUDA Techno Enclave Near Cyber Tower,Hyderabad - 500081,TELANGANA POC :K  Ravi Kumar Mobile no. 7337367618","INTERGLOBE HOTELS PRIVATE LIMITED Plot3/2.Sector-II,HUDA Techno Enclave Near Cyber Tower,Hyderabad - 500081,TELANGANA POC :K  Ravi Kumar Mobile no. 7337367618","Horeca 1.5gm Sachets Pack of 500 - Institutional",04-Dec-2024,"7337367618","N/A"
90325,"EPDPL COLIVING PRIVATE LIMITED (Olive Paragon)","29AAFCE5588B1ZG","150, EMBASSY POINT, 1ST FLOOR, INFANTRY ROAD, BANGALORE, Bengaluru (Bangalore) Urban, Karnataka, 560001 ","6/2 & 6/3, Thubarahalli, Bengaluru, Karnataka 560037 Contact No 08904232040","N/A",04-Dec-2024,"8904958993","N/A"
90324,"AAHAR 2024","","Hall No 2F, Stall No 12C Pragati Maidan New Delhi -110001 Contact No  98115 92262 / 9205028142","Hall No 2F, Stall No 12C Pragati Maidan New Delhi -110001 Contact No  98115 92262 / 9205028142","N/A",04-Dec-2024,"98115 92262","N/A"
90323,"Ashirwad Ranjan","","4/125L.I.G Awas vikas colony, Jhusi, Allahabad, UP, 211019 Contact No  8470992949","4/125L.I.G Awas vikas colony, Jhusi, Allahabad, UP, 211019 Contact No  8470992949","N/A",04-Dec-2024,"","N/A"
90322,"Shashilata Kumari","","204, Mamta Apartment, Shivpuri road no.1, near Atal Path, Patna, Bihar, 800023 Contact No 9934666766","204, Mamta Apartment, Shivpuri road no.1, near Atal Path, Patna, Bihar, 800023 Contact No 9934666766","N/A",04-Dec-2024,"9934666766","N/A"
90321,"Anish Srivastava","","C/O Anish, Aman store chura gali jawaharlal road kalyani chowk, Muzaffarpur, Bihar pincode:842001 contact no 8789662922","C/O Anish, Aman store chura gali jawaharlal road kalyani chowk, Muzaffarpur, Bihar pincode:842001 contact no 8789662922","N/A",04-Dec-2024,"8789662922","N/A"
90320,"Aamir khan","","13/16, MIG colony, V.B. Nagar, Kurla West, Mumbai, Maharashtra, 400070 ","13/16, MIG colony, V.B. Nagar, Kurla West, Mumbai, Maharashtra, 400070 contact no 9967410467","N/A",04-Dec-2024,"9967410467","N/A"
90319,"Jancy","","Rob Thangadurai, Plot No. 13, Flat S-3, Theepanchamman Nagar, Kadappa Road, Chennai, Tamil Nadu- 600099 CONTACT NO 9840024497  ","Rob Thangadurai, Plot No. 13, Flat S-3, Theepanchamman Nagar, Kadappa Road, Chennai, Tamil Nadu- 600099 CONTACT NO 9840024497","N/A",04-Dec-2024,"9840024497","N/A"
90318,"Muskan Sinha","","134-B, Anukampa Greens, Abhay Khand-4, Indirapuram, Ghaziabad, UP, 201014  ","134-B, Anukampa Greens, Abhay Khand-4, Indirapuram, Ghaziabad, UP, 201014  ","N/A",04-Dec-2024,"9953464478","N/A"
90317,"Khushi Srivastava","","G2-902, Neo Town, Tech zone-4, Patwari, Gautam Buddha Nagar, Surajpur, Greater Noida, UP, 201306 Phone No +91 8789436573    ","G2-902, Neo Town, Tech zone-4, Patwari, Gautam Buddha Nagar, Surajpur, Greater Noida, UP, 201306 Phone No +91 8789436573 ","N/A",04-Dec-2024,"8789436573","N/A"
90316,"Mahesh Dobriyal","","Zepto, Procurement Packaging, Kiranakart Technologies Pvt Ltd, wework chromium, Ground floor, Andheri East, JVLR , opposite L&T tower , Mumbai, Maharashtra - 400076 POC  9873171413 ","Zepto, Procurement Packaging, Kiranakart Technologies Pvt Ltd, wework chromium, Ground floor, Andheri East, JVLR , opposite L&T tower , Mumbai, Maharashtra - 400076 POC  9873171413 ","N/A",04-Dec-2024,"9873171413","N/A"
90315,"Amit Verma","","Flat no 01 manali apts, Hanuman road cross no 2 vile parle east Mumbai, Maharashtra 400057  ","Flat no 01 manali apts, Hanuman road cross no 2 vile parle east Mumbai, Maharashtra 400057  ","N/A",04-Dec-2024,"9079248008","N/A"
90314,"Megha Shekhar","","The Ramshanti, C3QH+5C7, CHGS, 302, First floor, GH-19, Sarswati Kunj II, Wazirabad, Sector 52, Gurugram, Haryana 122022  ","The Ramshanti, C3QH+5C7, CHGS, 302, First floor, GH-19, Sarswati Kunj II, Wazirabad, Sector 52, Gurugram, Haryana 122022 Contact No +91 7799604600  ","N/A",04-Dec-2024,"7799604600","N/A"
90313,"Novotel Pullman Aerocity","07AADCC6520H1ZW","NOVOTEL PULLMAN AEROCITY (Unit of CADDIES HOTEL PVT LTD) Asset No.02,GMR Hospitality District, IGI Airport New Delhi 110037,India POC :Nitish Bhatia Mobile no. 9205477225","NOVOTEL PULLMAN AEROCITY, Asset No.02,GMR Hospitality District, IGI Airport New Delhi 110037,India POC :Nitish Bhatia Mobile no. 9205477225","Horeca 1.5gm Sachets Pack of 500 - Institutional",04-Dec-2024,"9205477225","N/A"
90312,"Emporio Crafts","09AAHFE1621J1ZJ","Emporio Crafts 1031 Ground Floor, Niti Khand - 1, Indirapuram Ghaziabad 201014 (UP) POC-Hamper Story  Cont no.8630582020","Hamperstory Address- Aditya Complex GC 114 , 1st floor , above Bikaner sweets - 201014, vaibhav khand, Indirapuram , Ghaziabad, Uttar Pradesh Muskan Jain 8630582020","N/A",04-Dec-2024,"8630582020","N/A"
90311,"Mitali kothari","","Mitali kothari  9/51 Shyam nivas  B-desai rd  Breach candy  Mumbai -400026","Mitali kothari  9/51 Shyam nivas  B-desai rd  Breach candy  Mumbai -400026","N/A",04-Dec-2024,"9820652680","N/A"
